sent_id	token_id	upos	head	deprel	lang
train-s66	3	ADV	6	advmod	hi
train-s66	4	ADP	3	case	hi
train-s66	5	NOUN	6	compound	hi
train-s66	6	VERB	9	advcl	hi
train-s66	7	SCONJ	9	mark	hi
train-s66	8	ADV	9	advmod	hi
train-s66	9	PRON	0	root	hi
train-s66	10	PART	9	advmod	hi
train-s66	11	AUX	9	cop	hi
train-s66	12	NOUN	9	nmod	en
train-s66	13	ADP	12	case	hi
train-s67	1	ADV	3	advmod	hi
train-s67	2	NOUN	3	nmod	hi
train-s67	3	VERB	0	root	hi
train-s67	4	AUX	3	aux	hi
train-s67	5	ADP	7	case	en
train-s67	7	NOUN	3	obl	en
train-s68	1	NOUN	5	nmod	hi
train-s68	2	PART	1	advmod	hi
train-s68	3	ADP	1	case	hi
train-s68	4	NOUN	5	compound	en
train-s68	5	NOUN	8	nmod	en
train-s68	6	ADP	5	case	hi
train-s68	7	NOUN	8	nsubj	en
train-s68	8	ADJ	0	root	hi
train-s69	1	INTJ	6	discourse	hi
train-s69	2	VERB	6	advcl	hi
train-s69	3	PRON	6	nsubj	hi
train-s69	4	ADJ	5	amod	en
train-s69	5	NOUN	6	xcomp	en
train-s69	6	VERB	0	root	hi
train-s69	7	AUX	6	aux	hi
train-s70	1	NOUN	2	compound	en
train-s70	2	NOUN	3	nsubj	en
train-s70	3	VERB	0	root	hi
train-s70	4	AUX	3	aux	hi
train-s70	5	AUX	3	aux	hi
train-s70	6	PRON	3	advmod	hi
train-s71	2	DET	3	det	en
train-s71	3	NOUN	5	nsubj	en
train-s71	4	AUX	5	aux	en
train-s71	5	VERB	0	root	en
train-s71	6	ADP	7	case	en
train-s71	7	PRON	5	obl	en
train-s71	8	SCONJ	12	mark	en
train-s71	9	DET	10	det	hi
train-s71	10	NOUN	12	nsubj	hi
train-s71	11	PART	12	advmod	hi
train-s71	12	VERB	5	advcl	hi
train-s72	1	CCONJ	6	cc	en
train-s72	2	ADV	6	advmod	en
train-s72	3	NOUN	6	nmod	en
train-s72	4	ADP	3	case	hi
train-s72	5	NOUN	6	nsubj	en
train-s72	6	ADJ	0	root	hi
train-s72	7	ADV	6	advmod	hi
train-s72	8	AUX	6	cop	hi
train-s72	9	AUX	6	aux	hi
train-s72	10	PART	6	advmod	hi
train-s73	3	ADP	1	case	hi
train-s73	4	NOUN	9	obl	hi
train-s73	5	ADP	4	case	hi
train-s73	6	NOUN	7	compound	en
train-s73	7	NOUN	9	nsubj	en
train-s73	8	PART	7	advmod	hi
train-s73	9	VERB	0	root	hi
train-s73	10	AUX	9	aux	hi
train-s74	3	VERB	0	root	en
train-s74	4	PRON	3	obj	en
train-s74	5	ADP	8	case	en
train-s74	7	ADP	6	case	hi
train-s74	8	NOUN	3	obl	hi
train-s75	2	PRON	3	nmod	en
train-s75	3	NOUN	14	nsubj	en
train-s75	4	ADP	9	case	en
train-s75	5	PRON	9	nmod	en
train-s75	8	ADV	9	advmod	hi
train-s75	9	VERB	14	advcl	hi
train-s75	10	AUX	9	aux	hi
train-s75	11	AUX	9	aux	hi
train-s75	13	AUX	14	cop	en
train-s75	14	ADJ	0	root	en
train-s75	15	SCONJ	18	mark	en
train-s75	17	NOUN	18	nsubj	en
train-s75	18	VERB	14	advcl	hi
train-s75	19	AUX	18	aux	hi
train-s75	20	PRON	18	advmod	hi
train-s76	1	VERB	0	root	en
train-s76	2	NOUN	5	obl	en
train-s76	3	ADP	2	case	hi
train-s76	4	ADP	2	case	hi
train-s76	5	VERB	7	amod	hi
train-s76	6	SCONJ	5	mark	hi
train-s76	7	NOUN	1	obj	en
train-s77	2	VERB	8	csubj	en
train-s77	3	PRON	2	obj	en
train-s77	5	AUX	8	cop	en
train-s77	6	DET	8	det	en
train-s77	7	ADJ	8	amod	en
train-s77	8	NOUN	0	root	en
train-s77	9	SCONJ	10	mark	en
train-s77	10	VERB	8	acl	en
train-s77	12	PRON	14	nsubj	hi
train-s77	13	PRON	14	advmod	hi
train-s77	14	NOUN	10	xcomp	hi
train-s78	1	ADV	4	advmod	en
train-s78	2	NOUN	4	nsubj	en
train-s78	3	AUX	4	aux	en
train-s78	4	VERB	0	root	en
train-s78	6	PART	5	advmod	hi
train-s78	7	NOUN	4	obj	hi
train-s78	8	AUX	7	cop	hi
train-s79	1	PRON	10	nsubj	hi
train-s79	2	PRON	10	obl	hi
train-s79	3	ADP	2	case	hi
train-s79	4	PART	2	advmod	hi
train-s79	5	PRON	10	obj	hi
train-s79	6	ADP	9	case	en
train-s79	7	ADP	9	case	en
train-s79	8	DET	9	det	en
train-s79	9	NOUN	10	obl	en
train-s79	10	VERB	0	root	hi
train-s79	11	AUX	10	aux	hi
train-s79	12	NOUN	13	obj	en
train-s79	13	VERB	10	advcl	hi
train-s79	14	AUX	13	aux	hi
train-s80	1	PRON	4	nsubj	en
train-s80	2	AUX	4	aux	en
train-s80	3	ADV	4	advmod	en
train-s80	4	VERB	0	root	en
train-s80	5	DET	6	det	en
train-s80	6	NOUN	4	obj	en
train-s80	7	ADJ	10	amod	en
train-s80	8	ADP	10	case	en
train-s80	9	DET	10	det	en
train-s80	10	NOUN	4	obl	en
train-s80	12	CCONJ	23	cc	en
train-s80	13	DET	15	det	en
train-s80	14	ADJ	15	amod	en
train-s80	15	NOUN	23	nsubj	en
train-s80	16	AUX	23	cop	en
train-s80	17	SCONJ	23	mark	hi
train-s80	18	NOUN	23	vocative	hi
train-s80	19	NOUN	23	obl	hi
train-s80	20	ADP	19	case	hi
train-s80	21	VERB	23	advcl	hi
train-s80	22	AUX	21	aux	hi
train-s80	23	VERB	4	conj	hi
train-s81	1	ADJ	2	amod	en
train-s81	2	NOUN	4	nmod	en
train-s81	3	ADP	2	case	hi
train-s81	4	NOUN	5	obj	hi
train-s81	5	VERB	0	root	hi
train-s81	6	ADV	9	mark	hi
train-s81	7	NOUN	9	nsubj	en
train-s81	8	DET	9	det	hi
train-s81	9	ADJ	5	advcl	hi
train-s81	10	AUX	9	cop	hi
train-s82	1	ADV	8	advmod	hi
train-s82	2	ADJ	3	amod	en
train-s82	3	NOUN	8	obl	en
train-s82	4	ADP	3	case	hi
train-s82	5	PART	3	advmod	hi
train-s82	6	NOUN	8	nsubj	hi
train-s82	7	VERB	8	compound	hi
train-s82	8	VERB	0	root	hi
train-s82	9	AUX	8	aux	hi
train-s83	1	NOUN	6	vocative	en
train-s83	2	PRON	3	nmod	en
train-s83	3	NOUN	6	nsubj	en
train-s83	4	AUX	6	cop	en
train-s83	5	PART	6	advmod	en
train-s83	6	NOUN	0	root	en
train-s83	7	PRON	10	nsubj	hi
train-s83	8	PRON	10	iobj	hi
train-s83	9	PART	8	advmod	hi
train-s83	10	VERB	3	acl:relcl	hi
train-s83	11	AUX	10	aux	hi
train-s83	12	AUX	10	aux	hi
train-s84	1	PRON	3	nsubj	hi
train-s84	2	PART	1	advmod	hi
train-s84	3	VERB	0	root	hi
train-s84	4	AUX	3	aux	hi
train-s84	6	AUX	10	cop	en
train-s84	7	DET	8	det	en
train-s84	8	PROPN	10	nmod	en
train-s84	9	NOUN	10	compound	en
train-s84	10	NOUN	3	obj	en
train-s85	1	VERB	0	root	en
train-s85	2	ADV	1	advmod	en
train-s85	3	DET	5	det	hi
train-s85	4	ADJ	5	amod	hi
train-s85	5	NOUN	1	obj	en
train-s86	1	ADV	3	advmod	en
train-s86	2	NOUN	3	compound	en
train-s86	3	VERB	11	vocative	hi
train-s86	4	SCONJ	3	mark	hi
train-s86	5	NOUN	9	obj	en
train-s86	6	PRON	11	advmod	hi
train-s86	7	NOUN	9	obl	hi
train-s86	8	ADP	7	case	hi
train-s86	9	VERB	11	advcl	hi
train-s86	10	AUX	9	aux	hi
train-s86	11	VERB	0	root	hi
train-s87	1	ADV	3	mark	en
train-s87	2	PRON	3	nsubj	en
train-s87	3	VERB	16	advcl	en
train-s87	4	DET	5	det	hi
train-s87	5	NOUN	3	obj	hi
train-s87	6	PART	5	advmod	hi
train-s87	7	AUX	5	cop	hi
train-s87	8	AUX	5	aux	hi
train-s87	10	NOUN	16	nmod	hi
train-s87	11	PRON	12	obj	hi
train-s87	12	VERB	16	advcl	hi
train-s87	13	AUX	12	aux	hi
train-s87	14	NOUN	16	obl	hi
train-s87	15	ADP	14	case	hi
train-s87	16	VERB	0	root	hi
train-s88	1	AUX	2	cop	en
train-s88	2	PRON	0	root	en
train-s88	3	DET	5	det	en
train-s88	4	ADJ	5	amod	en
train-s88	5	NOUN	2	nmod	en
train-s88	6	PRON	9	nsubj	en
train-s88	7	AUX	9	aux	en
train-s88	8	PART	9	advmod	en
train-s88	9	VERB	2	acl:relcl	en
train-s88	10	DET	11	det	en
train-s88	11	NOUN	9	obj	en
train-s88	12	SCONJ	15	mark	en
train-s88	14	DET	18	det	hi
train-s88	15	VERB	11	acl	hi
train-s88	16	AUX	15	aux	hi
train-s88	17	AUX	15	aux	hi
train-s88	18	NOUN	15	nsubj	en
train-s89	2	NOUN	3	nsubj	en
train-s89	3	VERB	0	root	en
train-s89	4	SCONJ	10	mark	en
train-s89	6	NOUN	8	obj	en
train-s89	7	PRON	6	amod	hi
train-s89	8	VERB	10	ccomp	hi
train-s89	9	NOUN	10	compound	en
train-s89	10	VERB	3	ccomp	hi
train-s89	11	AUX	10	aux	hi
train-s90	1	NOUN	5	nmod	hi
train-s90	2	ADP	1	case	hi
train-s90	3	ADP	1	case	hi
train-s90	4	DET	5	det	hi
train-s90	5	NOUN	0	root	hi
train-s90	6	ADV	5	advmod	hi
train-s90	7	AUX	5	cop	hi
train-s90	8	SCONJ	10	mark	hi
train-s90	9	PRON	10	nsubj	en
train-s90	10	VERB	5	acl	en
train-s90	11	DET	13	det	en
train-s90	12	DET	13	det	en
train-s90	13	NOUN	10	nmod	en
train-s90	14	ADP	15	case	en
train-s90	18	NOUN	10	nmod	en
train-s91	1	PRON	7	nsubj	en
train-s91	2	AUX	7	cop	en
train-s91	3	ADV	7	advmod	en
train-s91	4	CCONJ	7	cc	hi
train-s91	5	PRON	7	obj	hi
train-s91	6	NOUN	7	compound	hi
train-s91	7	VERB	0	root	hi
train-s91	8	AUX	7	aux	hi
train-s92	1	SCONJ	3	mark	en
train-s92	2	PRON	3	nsubj	en
train-s92	3	VERB	5	advcl	en
train-s92	4	SCONJ	5	mark	hi
train-s92	5	VERB	0	root	hi
train-s92	6	AUX	5	aux	hi
train-s93	1	DET	2	det	hi
train-s93	2	NOUN	3	obj	en
train-s93	3	VERB	0	root	hi
train-s93	4	ADV	3	advmod	hi
train-s93	5	NOUN	8	nsubj	en
train-s93	6	VERB	3	advcl	en
train-s93	7	PART	8	mark	en
train-s93	8	VERB	6	xcomp	en
train-s94	1	DET	2	det	hi
train-s94	2	NOUN	4	nsubj	hi
train-s94	3	ADJ	4	compound	hi
train-s94	4	VERB	10	advcl	hi
train-s94	5	AUX	4	aux	hi
train-s94	6	DET	8	det	hi
train-s94	7	ADJ	8	amod	hi
train-s94	8	NOUN	10	obj	en
train-s94	9	ADP	8	case	hi
train-s94	10	VERB	0	root	hi
train-s94	11	AUX	10	aux	hi
train-s94	12	AUX	10	aux	hi
train-s94	13	AUX	10	aux	hi
train-s94	14	ADP	15	case	en
train-s94	16	NOUN	10	nmod	en
train-s95	1	PRON	7	nsubj	en
train-s95	2	AUX	7	cop	en
train-s95	3	ADP	7	case	en
train-s95	4	DET	5	det	en
train-s95	5	NOUN	7	nmod	en
train-s95	6	ADP	5	case	en
train-s95	7	NOUN	0	root	en
train-s95	8	CCONJ	17	cc	hi
train-s95	9	NUM	11	nummod	hi
train-s95	10	ADJ	11	amod	en
train-s95	11	NOUN	13	nmod	hi
train-s95	12	ADP	11	case	hi
train-s95	13	NOUN	14	obj	en
train-s95	14	VERB	17	advcl	hi
train-s95	15	AUX	14	aux	hi
train-s95	16	NOUN	17	nsubj	hi
train-s95	17	VERB	7	conj	hi
train-s96	1	ADP	4	case	en
train-s96	2	NOUN	4	nmod	hi
train-s96	3	ADP	2	case	hi
train-s96	4	NOUN	6	obl	hi
train-s96	5	PRON	6	nsubj	en
train-s96	6	VERB	0	root	en
train-s96	8	SCONJ	13	mark	en
train-s96	9	ADP	11	case	en
train-s96	10	DET	11	det	en
train-s96	11	NOUN	13	obl	en
train-s96	12	PRON	13	nsubj	en
train-s96	13	VERB	6	advcl	en
train-s96	14	NOUN	13	obj	en
train-s96	15	ADP	18	case	en
train-s96	16	NOUN	18	nmod	hi
train-s96	17	ADP	16	case	hi
train-s96	18	NOUN	13	obl	hi
train-s97	1	PRON	4	nsubj	en
train-s97	2	AUX	4	aux	en
train-s97	3	PART	4	advmod	en
train-s97	4	VERB	0	root	en
train-s97	5	PART	6	mark	en
train-s97	6	VERB	4	xcomp	en
train-s97	7	VERB	6	xcomp	en
train-s97	9	CCONJ	19	cc	en
train-s97	10	PRON	12	nmod	hi
train-s97	11	ADP	10	case	hi
train-s97	12	NOUN	15	obl	hi
train-s97	13	ADP	12	case	hi
train-s97	14	NOUN	15	obj	hi
train-s97	15	VERB	18	acl	hi
train-s97	16	SCONJ	15	mark	hi
train-s97	17	DET	18	det	hi
train-s97	18	NOUN	19	compound	hi
train-s97	19	VERB	4	conj	hi
train-s97	20	AUX	19	aux	hi
train-s98	2	PRON	9	nmod	en
train-s98	4	PRON	5	nsubj	hi
train-s98	5	VERB	9	acl	hi
train-s98	6	AUX	5	aux	hi
train-s98	7	AUX	5	cop	hi
train-s98	9	NOUN	11	obj	en
train-s98	10	PRON	11	nsubj	en
train-s98	11	VERB	0	root	en
train-s98	12	SCONJ	13	mark	en
train-s98	13	VERB	11	advcl	en
train-s98	14	NOUN	13	obj	hi
train-s99	1	DET	2	det	en
train-s99	2	NOUN	3	iobj	en
train-s99	3	VERB	0	root	en
train-s99	4	PART	5	mark	en
train-s99	5	VERB	3	xcomp	en
train-s99	6	DET	7	det	en
train-s99	9	CCONJ	15	cc	hi
train-s99	10	NOUN	15	nsubj	en
train-s99	11	ADP	10	case	hi
train-s99	12	NOUN	15	obj	hi
train-s99	13	ADJ	15	compound	hi
train-s99	14	PART	15	advmod	hi
train-s99	15	VERB	3	conj	hi
train-s100	1	ADJ	2	amod	en
train-s100	2	NOUN	6	nsubj	en
train-s100	3	ADJ	6	xcomp	en
train-s100	4	PART	3	advmod	hi
train-s100	5	ADJ	3	nmod	en
train-s100	6	AUX	0	root	hi
train-s100	7	AUX	6	aux	hi
train-s100	8	AUX	6	aux	hi
train-s100	9	AUX	6	aux	hi
train-s101	1	NOUN	2	compound	en
train-s101	2	NOUN	5	nsubj	en
train-s101	3	NOUN	5	compound	en
train-s101	4	PART	5	advmod	hi
train-s101	5	VERB	0	root	hi
train-s101	6	AUX	5	aux	hi
train-s102	2	ADP	1	case	hi
train-s102	3	NOUN	9	nmod	en
train-s102	4	ADP	3	case	hi
train-s102	5	NOUN	9	nmod	en
train-s102	6	ADP	5	case	hi
train-s102	7	ADP	5	case	hi
train-s102	8	ADP	5	case	hi
train-s102	9	NOUN	0	root	en
train-s102	10	AUX	9	cop	hi
train-s102	11	CCONJ	9	cc	hi
train-s102	12	PRON	13	nmod	hi
train-s102	13	NOUN	9	conj	en
train-s102	14	SCONJ	9	mark	hi
train-s102	15	NOUN	17	obj	en
train-s102	16	NOUN	17	compound	en
train-s102	17	VERB	13	orphan	hi
train-s102	18	SCONJ	17	mark	hi
train-s102	19	SCONJ	17	mark	hi
train-s102	20	SCONJ	17	mark	hi
train-s103	1	NOUN	2	obj	en
train-s103	2	VERB	0	root	hi
train-s103	3	AUX	2	aux	hi
train-s103	5	CCONJ	7	cc	en
train-s103	6	ADV	7	advmod	en
train-s103	7	ADJ	2	conj	en
train-s103	8	PART	9	mark	en
train-s103	9	VERB	7	acl	en
train-s103	10	DET	11	det	en
train-s103	11	NOUN	9	obj	en
train-s104	3	NOUN	4	nsubj	en
train-s104	4	VERB	0	root	en
train-s104	5	DET	6	det	en
train-s104	6	NOUN	4	obj	en
train-s104	7	ADP	8	case	en
train-s104	8	PROPN	4	obl	en
train-s104	9	CCONJ	19	cc	en
train-s104	10	DET	19	det	en
train-s104	12	NOUN	17	nmod	hi
train-s104	13	PRON	17	iobj	hi
train-s104	15	DET	16	det	hi
train-s104	16	NOUN	17	nsubj	en
train-s104	17	VERB	6	acl	hi
train-s104	19	NOUN	8	conj	en
train-s105	1	PRON	3	expl	en
train-s105	2	AUX	3	cop	en
train-s105	3	PRON	0	root	en
train-s105	4	ADV	5	advmod	en
train-s105	5	VERB	3	advcl	en
train-s105	6	SCONJ	7	mark	en
train-s105	7	VERB	5	advcl	en
train-s105	8	ADJ	10	amod	en
train-s105	9	NUM	10	nummod	hi
train-s105	10	NOUN	7	obj	hi
train-s105	11	ADP	14	case	en
train-s105	12	DET	14	det	en
train-s105	13	ADJ	14	amod	hi
train-s105	14	NOUN	7	obl	en
train-s106	1	NOUN	3	nsubj	hi
train-s106	2	ADV	3	advmod	hi
train-s106	3	ADJ	0	root	hi
train-s106	4	AUX	3	cop	hi
train-s106	5	SCONJ	12	mark	hi
train-s106	7	NOUN	8	compound	en
train-s106	8	NOUN	11	nmod	en
train-s106	9	ADP	8	case	hi
train-s106	10	PART	8	advmod	hi
train-s106	11	NOUN	12	nsubj	en
train-s106	12	VERB	1	acl	hi
train-s106	13	AUX	12	aux	hi
train-s106	14	AUX	12	aux	hi
train-s107	1	AUX	3	aux	en
train-s107	2	PRON	3	nsubj	en
train-s107	3	VERB	0	root	en
train-s107	5	NOUN	6	nmod	hi
train-s107	6	PRON	3	obj	hi
train-s107	7	AUX	6	cop	hi
train-s108	2	VERB	0	root	en
train-s108	3	NOUN	5	nmod	hi
train-s108	4	ADP	3	case	hi
train-s108	5	NOUN	2	obj	hi
train-s108	6	ADP	9	case	en
train-s108	7	DET	9	det	en
train-s108	8	ADJ	9	amod	en
train-s108	9	NOUN	2	obl	en
train-s108	10	ADP	11	case	en
train-s108	11	NOUN	2	obl	en
train-s108	13	PRON	14	nsubj	en
train-s108	14	VERB	2	parataxis	en
train-s108	15	NOUN	14	obj	hi
train-s109	1	ADV	4	advmod	hi
train-s109	2	PART	1	advmod	hi
train-s109	3	NOUN	4	nsubj	hi
train-s109	4	VERB	0	root	hi
train-s109	5	AUX	4	aux	hi
train-s109	7	PRON	8	nsubj	en
train-s109	8	VERB	4	advcl	en
train-s109	9	PART	11	mark	en
train-s109	10	VERB	8	xcomp	en
train-s110	1	NOUN	2	nsubj	hi
train-s110	2	ADJ	0	root	en
train-s110	3	AUX	2	cop	hi
train-s110	4	CCONJ	6	cc	hi
train-s110	5	ADJ	6	amod	en
train-s110	6	ADJ	2	conj	en
train-s110	7	PART	6	advmod	hi
train-s110	8	AUX	6	cop	hi
train-s111	1	NOUN	4	nmod	hi
train-s111	2	NOUN	4	nmod	en
train-s111	3	ADP	2	case	hi
train-s111	4	NOUN	0	root	en
train-s111	5	AUX	4	cop	hi
train-s111	6	DET	7	det	hi
train-s111	7	NOUN	4	nmod	en
train-s111	8	ADP	7	case	hi
train-s112	1	DET	2	det	hi
train-s112	2	NOUN	11	compound	en
train-s112	3	ADP	6	case	en
train-s112	4	DET	6	det	en
train-s112	5	NOUN	6	compound	en
train-s112	6	NOUN	11	obl	en
train-s112	7	PART	6	advmod	hi
train-s112	8	NOUN	11	nsubj	en
train-s112	9	PART	8	advmod	hi
train-s112	10	PART	11	advmod	hi
train-s112	11	VERB	0	root	hi
train-s112	13	NOUN	14	compound	en
train-s112	14	NOUN	15	obj	en
train-s112	15	VERB	16	amod	hi
train-s112	16	NOUN	11	nmod	hi
train-s113	1	NOUN	3	nmod	en
train-s113	2	ADP	1	case	hi
train-s113	3	NOUN	4	obj	hi
train-s113	4	VERB	0	root	hi
train-s113	6	ADV	10	mark	en
train-s113	7	NOUN	8	compound	en
train-s113	8	NOUN	10	nsubj	en
train-s113	9	AUX	10	cop	en
train-s113	10	ADJ	4	advcl	en
train-s114	1	ADJ	2	amod	hi
train-s114	2	NOUN	5	nsubj	en
train-s114	3	ADP	4	case	en
train-s114	4	ADJ	5	amod	en
train-s114	5	ADJ	0	root	en
train-s114	6	AUX	5	cop	hi
train-s115	2	AUX	5	aux	en
train-s115	3	AUX	5	aux	en
train-s115	5	VERB	0	root	en
train-s115	7	SCONJ	11	mark	en
train-s115	8	NOUN	11	nmod	hi
train-s115	9	ADP	8	case	hi
train-s115	10	ADP	8	case	hi
train-s115	11	NOUN	5	nmod	hi
train-s115	12	AUX	11	cop	hi
train-s115	14	CCONJ	18	cc	hi
train-s115	15	NOUN	18	nmod	hi
train-s115	16	ADP	15	case	hi
train-s115	17	ADP	15	case	hi
train-s115	18	NOUN	11	conj	hi
train-s115	19	AUX	18	cop	hi
train-s116	1	NOUN	3	nmod	en
train-s116	2	PRON	3	nsubj	en
train-s116	3	VERB	0	root	en
train-s116	4	DET	6	det	en
train-s116	5	ADJ	6	amod	en
train-s116	6	NOUN	3	obj	en
train-s116	8	PRON	9	nsubj	hi
train-s116	9	NOUN	13	acl:relcl	hi
train-s116	10	AUX	9	cop	hi
train-s116	11	PROPN	9	nmod	hi
train-s116	12	ADP	11	case	hi
train-s116	13	PRON	14	nsubj	hi
train-s116	14	ADV	6	acl	hi
train-s116	15	AUX	14	cop	hi
train-s117	1	ADV	6	advmod	hi
train-s117	2	DET	3	det	hi
train-s117	3	NOUN	6	nsubj	en
train-s117	4	NOUN	6	compound	en
train-s117	5	PART	6	advmod	hi
train-s117	6	VERB	0	root	hi
train-s117	7	AUX	6	aux	hi
train-s118	1	PRON	4	nsubj	en
train-s118	2	ADP	3	case	en
train-s118	3	PRON	1	nmod	en
train-s118	4	VERB	0	root	en
train-s118	5	DET	7	det	en
train-s118	6	NUM	7	nummod	en
train-s118	7	NOUN	4	obj	en
train-s118	8	PRON	18	nsubj	hi
train-s118	9	NOUN	12	obl	en
train-s118	10	ADP	9	case	hi
train-s118	11	NOUN	12	obj	hi
train-s118	12	VERB	18	advcl	hi
train-s118	13	ADJ	14	amod	hi
train-s118	14	NOUN	15	nmod	en
train-s118	15	VERB	18	advcl	hi
train-s118	16	AUX	15	aux	hi
train-s118	17	NOUN	18	obj	hi
train-s118	18	VERB	7	acl:relcl	hi
train-s118	19	AUX	18	aux	hi
train-s118	20	AUX	18	aux	hi
train-s119	2	DET	3	det	en
train-s119	3	NOUN	6	nsubj	en
train-s119	4	ADP	5	case	en
train-s119	6	VERB	0	root	en
train-s119	7	SCONJ	14	mark	en
train-s119	8	ADV	9	advmod	hi
train-s119	9	VERB	14	advcl	hi
train-s119	10	AUX	9	aux	hi
train-s119	11	PRON	14	obj	hi
train-s119	12	ADP	11	case	hi
train-s119	13	PART	11	advmod	hi
train-s119	14	VERB	6	advcl	hi
train-s119	15	AUX	14	aux	hi
train-s119	16	PRON	17	nsubj	hi
train-s119	17	VERB	11	acl:relcl	hi
train-s119	18	AUX	17	aux	hi
train-s120	2	ADV	7	advmod	en
train-s120	3	ADP	5	case	en
train-s120	4	DET	5	det	en
train-s120	5	NOUN	7	obl	en
train-s120	6	PRON	7	nsubj	en
train-s120	7	VERB	0	root	en
train-s120	9	NOUN	14	vocative	en
train-s120	11	PRON	14	nsubj	hi
train-s120	12	ADV	13	advmod	hi
train-s120	13	ADJ	14	compound	en
train-s120	14	VERB	7	xcomp	hi
train-s120	15	AUX	14	aux	hi
train-s120	16	AUX	14	aux	hi
train-s121	2	NOUN	4	nmod	hi
train-s121	3	ADP	2	case	hi
train-s121	4	NOUN	0	root	en
train-s121	5	CCONJ	10	cc	hi
train-s121	6	PRON	10	nsubj	en
train-s121	7	AUX	10	aux	en
train-s121	8	PART	10	advmod	en
train-s121	9	ADV	10	advmod	en
train-s121	10	VERB	4	conj	en
train-s122	2	VERB	0	root	en
train-s122	3	ADP	6	case	en
train-s122	4	NOUN	6	nmod	en
train-s122	5	PART	4	case	en
train-s122	6	NOUN	2	obl	en
train-s122	7	SCONJ	16	mark	en
train-s122	8	ADV	16	advmod	hi
train-s122	9	NOUN	13	obl	hi
train-s122	10	ADP	9	case	hi
train-s122	11	PART	9	advmod	hi
train-s122	13	VERB	16	advcl	hi
train-s122	14	AUX	13	aux	hi
train-s122	15	ADV	16	advmod	hi
train-s122	16	VERB	2	advcl	hi
train-s123	2	ADV	7	advmod	en
train-s123	3	ADP	4	case	en
train-s123	4	NOUN	7	obl	en
train-s123	5	PRON	7	nsubj	en
train-s123	6	AUX	7	aux	en
train-s123	7	VERB	0	root	en
train-s123	9	PRON	10	obj	hi
train-s123	10	VERB	12	advcl	hi
train-s123	11	AUX	10	aux	hi
train-s123	12	VERB	14	xcomp	hi
train-s123	14	PRON	15	nsubj	en
train-s123	15	VERB	7	conj	en
train-s123	17	NOUN	18	nsubj	en
train-s123	18	PRON	15	xcomp	hi
train-s123	19	AUX	18	cop	hi
train-s124	2	PRON	3	nmod	en
train-s124	3	NOUN	15	nsubj	en
train-s124	4	ADP	6	case	en
train-s124	5	DET	6	det	en
train-s124	6	NOUN	3	nmod	en
train-s124	7	PRON	8	nsubj	en
train-s124	8	VERB	6	acl	en
train-s124	9	ADP	11	case	en
train-s124	10	DET	11	det	en
train-s124	11	NOUN	8	obl	en
train-s124	12	AUX	15	cop	en
train-s124	14	NOUN	15	obj	en
train-s124	15	VERB	0	root	hi
train-s124	16	NOUN	18	compound	hi
train-s124	17	PART	18	advmod	hi
train-s124	18	VERB	15	conj	hi
train-s125	2	PRON	3	nsubj	hi
train-s125	3	VERB	5	acl:relcl	hi
train-s125	4	AUX	3	aux	hi
train-s125	5	PRON	6	nsubj	hi
train-s125	6	VERB	9	csubj	hi
train-s125	7	AUX	6	aux	hi
train-s125	9	VERB	0	root	en
train-s125	10	PART	14	mark	en
train-s125	11	AUX	14	cop	en
train-s125	12	PRON	14	nmod	en
train-s125	13	ADJ	14	amod	en
train-s125	14	NOUN	9	xcomp	en
train-s125	15	ADP	16	case	en
train-s125	16	NOUN	14	xcomp	en
train-s126	3	ADP	1	case	hi
train-s126	4	NOUN	7	nsubj	hi
train-s126	5	AUX	7	aux	en
train-s126	6	ADV	7	advmod	en
train-s126	7	VERB	0	root	en
train-s126	8	PRON	7	iobj	en
train-s126	9	NOUN	7	compound	en
train-s127	1	DET	3	det	en
train-s127	2	ADJ	3	amod	en
train-s127	3	NOUN	0	root	en
train-s127	4	ADV	7	mark	en
train-s127	5	PRON	7	nsubj	en
train-s127	6	AUX	7	aux	en
train-s127	7	VERB	3	acl	en
train-s127	8	DET	9	det	en
train-s127	9	NOUN	7	obj	en
train-s127	10	CCONJ	12	cc	en
train-s127	11	NOUN	12	nsubj	en
train-s127	12	VERB	7	conj	hi
train-s127	13	AUX	12	aux	hi
train-s127	14	AUX	12	aux	hi
train-s128	2	NOUN	3	nmod	hi
train-s128	3	VERB	0	root	hi
train-s128	4	CCONJ	5	cc	hi
train-s128	5	NOUN	3	conj	hi
train-s128	6	NOUN	9	obj	en
train-s128	7	NOUN	9	compound	en
train-s128	8	PART	7	advmod	hi
train-s128	9	VERB	3	parataxis	hi
train-s128	10	PART	9	advmod	hi
train-s128	11	AUX	9	aux	hi
train-s129	1	CCONJ	7	cc	hi
train-s129	2	PART	1	advmod	hi
train-s129	4	ADP	3	case	hi
train-s129	5	NOUN	7	nsubj	en
train-s129	6	PART	5	advmod	hi
train-s129	7	PRON	0	root	hi
train-s129	8	AUX	7	cop	hi
train-s129	9	SCONJ	12	mark	hi
train-s129	10	NOUN	12	obj	en
train-s129	11	NOUN	12	compound	en
train-s129	12	VERB	7	acl	hi
train-s130	2	ADP	1	case	hi
train-s130	3	NOUN	10	vocative	hi
train-s130	4	PRON	10	nsubj	en
train-s130	5	AUX	10	cop	en
train-s130	6	PART	10	advmod	en
train-s130	7	DET	10	det	en
